round#,blacksmith,woodcutter,farmer,refiner,worker,miner
47,-0.3491320833904344,-0.33051825604167107,0.4925624522809393,-0.28012390121493524,0.5328515522585704,-0.3491320833904344
48,-0.37548776295043257,-0.011539502118417033,0.33167852074932824,-0.36356950035262514,0.656430499647378,-0.37548776295043257
49,-0.2764539485455799,-0.2721282268420282,0.37095583724903847,-0.2764539485455799,0.6821108816541894,-0.3993242881460475
50,0.17210868502443097,-0.4675345372482056,0.0947699113898679,-0.3333894376893909,0.6866105623106122,-0.3333894376893909
51,-0.38838676303730324,0.25710576649593264,0.15471341906700786,-0.2809148770120231,0.6853491799753364,-0.35256280102887655
52,-0.32483276181114223,0.491344759829353,-0.02479866583960444,-0.3454873047223117,0.6745126952776914,-0.3041782188999728
53,-0.31940143388466424,0.08144127377720167,0.1679325893518957,-0.31940143388466424,0.700598566115346,-0.31940143388466424
54,-0.34960684565842354,-0.16636452945006397,0.3145927260132275,-0.28933359040074436,0.6854614681559994,-0.3194702180295839
55,-0.3094740784076511,-0.20162960392085694,0.3398335245373545,-0.3797434732872631,0.6929585728724419,-0.34460877584745714
56,-0.3002770820175679,0.2547108685177477,0.027083654097882714,-0.31518954359459883,0.7271791487709507,-0.28536462044053695
57,-0.28999250083155914,0.352449430974076,-0.061406367829722086,-0.2678606774606038,0.7521393225393922,-0.27523795191758893
58,-0.2657034040828705,0.10251909831645634,0.04802607681768123,-0.27715637087231926,0.7485701125224082,-0.27333871527583636
59,-0.27024358874589893,-0.014822393540860901,0.10545927144870504,-0.27024358874589893,0.7497564112540971,-0.27024358874589893
60,-0.3676686033823131,-0.007859095836643348,0.47808227044325236,-0.576866423268612,0.6000319416461153,-0.4722675133254626
61,-0.3620882505800675,0.3532985314916317,0.22160690952690842,-0.5242073267087903,0.6079194558070995,-0.39946384475202973
62,0.11565989755261796,0.019979756494606704,-0.06928283150741521,-0.32676440137792895,0.5986248629471582,-0.32676440137792895
63,-0.7903941940358029,0.3033976192345236,0.09259635128690036,0.9341587283622914,0.6916187547508486,-0.3077980997910714
64,-0.7058879227377352,0.021891751195163067,0.11980595779872161,1.0598312905765255,0.6945804609566153,-0.2847785926205783
65,-0.9756412896499995,0.10051883107620085,0.14219193834180643,-0.6535242413885669,0.7270368349639753,0.4521896749636672
66,-0.9590843821743485,0.10379732902145378,0.10963143377042428,1.8028049892732128,0.7579618646539572,-0.36253198839422396
67,-0.9572897808580715,0.11791244574733639,0.02645258464293221,1.8117478389556112,0.7537569064035239,-0.26300917975161536
68,-0.26262974148157525,-0.2071720064554654,0.21861668367709086,-0.39908478994482266,0.7573702585184279,-0.26262974148157525
69,-0.33299058745208754,0.010514248820378214,0.17936418785363273,-0.26018057478091805,0.7052119157157009,-0.2965855811165028
70,-0.2708552167557012,0.10371723986570913,0.039539498116099026,-0.27620596318995183,0.7598462761128033,-0.26550447032145047
71,0.20889755724303902,-0.02044928727740114,-0.1941770696567282,-0.39908478994482266,0.7572709403355731,-0.308180969757899
72,-0.30709236896891906,0.08441428360347203,0.12122427797481805,-0.33046091617360673,0.7245919046334279,-0.28372382176423133
73,-0.2839963764410669,0.3390054475257571,-0.05830552113089027,-0.2602701839605146,0.7419351716790743,-0.27213328020079075
74,-0.2783657463005653,0.10152752819067956,0.042868802747836554,-0.2602134564340872,0.7507103986326733,-0.2602134564340872
75,-0.2601756377762001,0.1104219688143786,0.02949877601334805,-0.2694902132002852,0.7551670745117605,-0.26638535472559016
76,0.25532268795772,-0.2993901186210053,-0.15675507738107441,-0.2601504252352953,0.7574414540528309,-0.2649666666590633
77,-0.27281544723142304,-0.23082065605529323,0.2604331929257846,-0.4375678817411597,0.7471845527685872,-0.27281544723142304
78,-0.3157641091302092,0.043399879349969694,0.20515140354911665,-0.3861163696132195,0.6866478257490414,-0.3157641091302092
79,-0.28231423020466667,0.10093478158945146,0.07473962716577631,-0.27714789943556184,0.7428521005644377,-0.28748056097377156
80,-0.3836780742082387,-0.2322061202120338,0.3885440157751745,-0.4375678817411597,0.7441015408576028,-0.32978826667531774
81,0.2187770807605626,0.33100513428112777,-0.34910906026500044,-0.3556669770209311,0.707357171064487,-0.32698421163065444
82,-0.311798680566253,0.3264528841246772,-0.02773504367124957,-0.26695417425986534,0.7530458257401342,-0.281902343028662
83,-0.2726873499752453,0.10246423099731317,0.06395998237880818,-0.2882147638861312,0.743430796547031,-0.28045105693068706
84,-0.26742116242883185,0.10936667501015052,0.04304528182662892,-0.2754625009179392,0.7505685029488873,-0.27144183167338554
85,-0.2685343393785639,-0.14771843929228368,0.16806148324790726,-0.2685343393785615,0.7514656606214345,-0.2685343393785615
86,-0.41750732124241097,-0.21522594913673032,0.3420125750649099,-0.2615138234033054,0.7584861765966906,-0.3135116560163406
87,-0.32194828780644497,0.2821523310883478,0.027046665334669484,-0.2602671988922367,0.7134719844221067,-0.2911077433493385
88,-0.2784408996966074,0.03768374319950851,0.09765015271762323,-0.26021429030052445,0.7324457956053436,-0.27844089969660973
89,-0.2601776057198653,0.32607232410838094,-0.06329657017884571,-0.2601776057198606,0.7273690889392554,-0.27099537416682057
90,-0.26015244323967107,0.09075007530972812,0.044480666294170135,-0.27950271878603417,0.750172418987141,-0.26660253508846193
91,-0.2940168631749221,-0.23684710099042405,0.29537274187687856,-0.26013519752414993,0.7090423039996807,-0.32789852882570375
92,-0.41356684475775535,-0.21190661972569558,0.3730354092809236,-0.2601235434708826,0.6831548058856782,-0.3112713105665061
93,0.16450119387406423,0.23613462333301527,-0.22257720738174314,-0.3525773331268738,0.6674226668731222,-0.3525773331268738
94,-0.29136715592460405,0.034956259485099395,0.16609118539024337,-0.29136715592460405,0.69063962977296,-0.3166959654595587
95,-0.2990080910630842,0.061487967242605635,0.10317419546122863,-0.2605413899838567,0.7306085842067205,-0.27977474052346923
96,-0.2812424933736513,0.10377248248336457,0.06309128353641213,-0.26039426587334447,0.7439695635014232,-0.281242493373649
97,-0.2659542945318994,0.10258141265003928,0.04135004212745841,-0.27727052321378665,0.7512166482976284,-0.2659542945318947
98,0.2476174470575169,0.10580839306450684,-0.34442566191025037,-0.26946107994342583,0.7505389200565702,-0.26946107994342583
99,-2.3830337759288986,-0.13737028294119114,0.310225517947579,5.842004649107238,0.6280318514509986,-0.30504284337682464
100,-1.3306618190746349,0.3037852694200609,-0.005519543380749781,-0.7551483180419041,0.7243398468201079,0.9043205721028423
101,-1.3088019361897902,0.06249320391109592,0.07276793727128705,2.809381890909691,0.7407440205850762,-0.2601740934726138
102,-0.28069106007768596,-0.025691059590954524,0.2045731799896906,-4.477456583464473,0.7393089399223101,1.024667094358681
103,-0.2982620695261389,0.1154349557094605,0.15620023799367644,-2.2736386129569013,0.6513005179210722,0.33671764076651794
104,0.3527048049090998,0.22272543192653416,-0.41738787560426616,-0.28727456842392485,0.7327254315760712,-0.33739669029716407
105,0.34826743685392597,0.11804381998470603,-0.1442991722380249,-0.3919561802255771,0.6280438197744189,-0.5226082403007695
106,-0.34801575159041204,0.05391272408232339,0.2131109033663634,-0.39197331915158884,0.6939630321901831,-0.30405818402922097
107,-0.26010041098584225,0.0539082563966744,0.11421292372009617,-0.3260415381861179,0.6939584618138781,-0.28208078671926745
108,-0.2710915231639272,0.08687584154590411,0.06476144322268595,-0.29307402150207906,0.7598997260051448,-0.2820827723330031
109,-0.271092846905276,0.11160522784893345,0.04003404252260623,-0.27658917902500946,0.7434108209749866,-0.26010018266580914
110,-0.2655973972790851,0.11984981734823918,0.027669235203831022,-0.26834603502925347,0.7516539649707425,-0.2628487595289168
111,-0.26284934785753694,0.11778792822656925,0.02148609356462927,-0.26010008118676353,0.7578379688101506,-0.26284934785753933
112,-0.26078758043302014,0.11984991881828222,0.01839403075807411,-0.2621626330489448,0.758868656412993,-0.2621626330489448
113,-0.26113174482628665,0.11933409150668695,0.01684767136323373,-0.26113174482628665,0.759384109544996,-0.26010003608371335
114,-0.26044411331719414,0.2493838420543284,-0.049079766482304166,-0.2601000240560012,0.7598999759439948,-0.26027206868659886
115,-0.2603781069163418,0.11984997594508684,0.14590623788822654,-0.5207562138326836,0.759760938523101,-0.3469854153025267
116,-0.26018437068111905,0.1197234439790762,0.015489842050932623,-0.26022655067582434,0.7598999893082805,-0.2601421906864185
117,-0.2601192098614267,0.24989999287259934,-0.04965297014775061,-0.2601000071278463,0.7598711887717897,-0.2601576153285663
118,0.4800947530132523,0.2498711359340291,-0.6048133366275863,-0.260128864066246,0.75987113593375,-0.260128864066246
119,-0.43764093404364246,0.2498958121027215,0.12782326286408363,-0.43764093404364246,0.7598958121025561,-0.26010418789743994
120,-0.3192997043358403,0.20550020921445622,0.0612744894978654,-0.26010005013510806,0.7155002092143405,-0.289699877235473
121,-0.2919886898779846,0.2259834742357043,0.010066322766682845,-0.2601000334234129,0.7120669818947221,-0.2601000334234129
122,-0.26010002228227336,0.2225557746391722,-0.015544684875514747,-0.26010002228227336,0.7598999777177227,-0.287444225360872
123,-0.2710422879910818,0.11164327286556386,0.0399201591210705,-0.27651342455919803,0.7516932802929688,-0.26557115142297033
124,-0.26010000990323334,0.1099973474177709,0.030078986300800636,-0.26010000990324045,0.7500473523693643,-0.2666684350548347
125,0.47420896657104333,0.11097802423733683,-0.5221237612842735,-0.26601465050845263,0.7539853494915434,-0.26601465050845263
126,-2.2433919318611992,0.11688757152895946,0.1613114124429451,5.308311838325125,0.7579250476859727,-0.3243356436477569
127,-0.9752893745419442,0.1932711906107656,0.1851864281676825,1.5457020715795267,0.7032711906107636,-0.384554807689175
128,-1.2258502794790356,0.24989773190364062,0.11723219795985074,-0.3805826764692881,0.7259226006800361,0.54585468596652
129,-0.2601015120642387,0.22951348461707255,0.0012416664733549965,-2.7866926433374317,0.7395134846170777,0.541325525056133
130,-0.27369117826241524,-0.02548626337221549,0.12874091044124114,-2.7866926433374317,0.7395137366277851,0.5549158632828627
131,-0.27863250884205826,0.24063340956468338,-0.026558355904601427,-2.7459217966643763,0.7506334095646991,0.568506369516733
132,-0.2662776524260882,0.2498995519809526,-0.038141509684411545,-0.2601004480190312,0.7552666486756721,-0.2662776524260882
133,-0.2601002986793546,0.24740508973430408,-0.04348764966595198,-0.26508952185200485,0.7549104781479912,-0.2617633730702404
134,1.446105996115809,0.08525711112914891,-1.0000937193451875,-0.42474288887083844,0.5952571111291576,-0.42474288887084083
135,-0.3149809630393534,-0.03944567183789971,0.33566235715677095,-0.3919551903182139,0.6665319233212088,-0.41997461738580694
136,-0.2852152870437739,0.006831208550217127,0.12831879157337767,-0.26010000008240297,0.759899999917593,-0.3103305740051449
137,-0.2601000000549405,0.0767951969923466,0.0798822045526606,-0.30315480298017405,0.7383725984824423,-0.28880320200509385
138,-0.2847027614167814,0.11984999994504975,0.05220414218011271,-0.2847027614167814,0.7598999999633662,-0.27650184095673086
139,0.6753244424689105,-1.0311586886366584,-0.10021993847949062,-0.2741587320473826,0.7598999999755733,-0.2694724880397293
140,-0.27476881615316984,0.23445481235744126,-0.008997569834086505,-0.27476881615316984,0.7452311838468262,-0.27476881615316984
141,-0.27687243117232896,0.16299537153512134,0.03146528437017437,-0.27687243117232185,0.7431275688276742,-0.27687243117232424
142,-0.27650825915305904,0.1301335494100364,0.047076808389380886,-0.27675623548400097,0.7436157290124044,-0.27650825915305904
143,-0.2742102484721656,0.11576063186513252,0.04791767041000483,-0.27264348484577283,0.7450063697146305,-0.2726434848457752
144,0.6649347324544976,-0.6894867765586099,-0.25663347617959786,-0.26942996348967085,0.7473907968628595,-0.2715494565879813
145,-0.2847131576154709,0.3876224896965965,-0.06320664021349387,-0.2847131576154709,0.7352868423845251,-0.2847131576154709
146,-0.3006166430311599,0.36276752225264985,-0.014996314306234382,-0.29957859080724347,0.7188643308568885,-0.3006166430311552
147,0.636201543899368,-0.5796279976662042,-0.24785221466230922,-0.29835543654306207,0.7203433703805899,-0.30009036064485173
148,-1.221405659113626,0.10733350122754715,0.11833630922389204,2.460385686557899,0.7093462597597906,-0.3009578226957454
149,-1.2393192019024089,0.3750782232234471,0.019921460728465235,2.4424721437691232,0.7011286345154701,-0.3188713654845259
150,-1.23375562043406,0.1470898243256613,0.11642022256131312,2.4524600624039294,0.7111165531502763,-0.31109561543294956
151,-1.4880450033432808,0.12790697606103052,0.11190475291579816,1.0060050065601445,0.7166614403722562,0.4404580529799726
152,-1.4760727344588151,0.10572770454957592,0.09841927500172787,1.0241019143461756,0.7255713898059355,0.4492803334374405
153,0.9823026021553597,0.09750768968154588,-0.8591486194422906,-2.526739931545009,0.7291118819899935,0.45439581983499505
154,-0.3913933589835305,-0.3734101356962114,0.5402611275598517,-2.961174862628525,0.657338475453237,0.46881791660855754
155,-0.3143422873662611,0.04706892096136173,0.14184489778770626,-0.335602812903403,0.7162879754023024,-0.2718212362919796
156,-0.2831954478051628,0.09035623949872118,0.07091542006482854,-0.2684004908085882,0.7405032914439786,-0.27579796930687667
157,-0.2726667845971207,0.11420145596272135,0.04134354429489662,-0.2659254605074324,0.7507038774477195,-0.2704196765672246
158,-0.2650383542472928,0.11495598210938596,0.02852844327872006,-0.2641587203193012,0.754521828788711,-0.2645985372832982
159,-0.26266935530670094,0.11728936953162261,0.022270799838711497,-0.26254860219263776,0.7572702681362671,-0.2625486021926425
160,1.0108042136616173,-0.010534863452566157,-0.8054447350696456,-0.26238650650375916,0.7576134934962369,-0.34746815142995047
161,0.8409600565556113,-0.1379455771992042,-0.5515024249113374,-0.2614291082645934,0.6304697252265328,-0.3468298859371757
162,2.2853726777887977,-1.5907987072699754,-0.6922888868322801,-0.6058368866033703,0.4141631133966257,-0.3759514705624151
163,-1.5167815373970157,0.21098969340580354,0.13502059586432935,3.258049557425153,0.6654602706266459,-0.3335624189187669
164,-1.4969472426392183,0.19348086936864206,0.09914784467787285,3.2500109829726966,0.7203536275379463,-0.32780987585989624
165,-1.4767142677893261,0.16881110742958327,0.16531239039176882,-1.0597347921255107,0.7161128223573741,1.0195933914508306
166,0.12623441629206647,0.09434095897427497,-0.9948759737180133,1.1346807286843728,0.6795500959289669,0.3061126025016705
167,1.3120424391632237,-0.5896777020365889,-0.9378403611176687,0.7642141601539976,0.26040108094588277,-0.09680893033051537
168,1.1487229465021755,-0.1285069254339355,-0.2544266254426688,-0.7738673976187016,0.5475384264970273,-0.830885980747785
169,1.1499374836053917,-1.1305557492914033,-0.10399605014337965,-0.27684203514436945,0.5973542139140946,-0.5635277147812161
170,-2.7057669671773183,0.4733960385117406,0.17670335943695292,6.567876468844446,0.5635103780866615,-0.41040061275236656
171,-1.4011831626988165,0.1719674123470547,0.3044026674467446,-2.0793732489656804,0.6961769076708251,1.1096744757464734
172,-1.371707975787866,0.08520738117197268,0.18748797445854493,1.2655244907457899,0.7049305904261018,0.1731238651958146
173,-1.3410373676050515,0.06952450217625739,0.2401004955639081,2.7563765565709275,0.7033161134389445,-0.4131158890805935
174,-0.30394423884357735,0.09982291806707266,0.2014652760501967,-1.7614100797674723,0.7190880371060331,0.07651992725039729
175,-0.28666254568111543,0.08799168607319885,0.09388853760717097,-1.4241968401479994,0.7256210466888433,0.09380162041285918
176,-0.2812294337329864,0.09895181448744594,0.0713355386914003,-1.417409185443958,0.7400737529097654,0.09923473236098346
177,-0.2747258950997775,0.24234184817900228,-0.014396862877269712,-1.4124938526822746,0.746180240075077,0.10573827099419238
178,-0.2690425360385807,0.2398526953334077,-0.0245806415798846,-0.271868905956282,0.7523706489202766,-0.2690425360385831
179,-0.2686666363065129,0.24391892009513683,-0.03177141774989778,-0.2652171247929118,0.7547828752070984,-0.2663669619641098
180,-0.26450556784180773,0.24545214617560518,-0.0368795159862465,-0.2635601952318041,0.7550217458532131,-0.26545094045180423
181,-0.26398328495869566,0.245455865809582,-0.040511652881850324,-0.2624311861728046,0.7575688138271914,-0.2632072355657513
182,-0.2626973239778844,-0.008159026531025404,0.08592174610592096,-0.2616663187910149,0.7583336812089954,-0.2647593343516377
183,-0.262400727831358,0.24891425018312674,-0.04452439420829535,-0.26115030986524346,0.757911876660188,-0.262400727831358
184,-0.2608038649795657,0.24860749825717932,-0.04624030733996776,-0.2620586105641536,0.7585687622281512,-0.26164036203595725
185,-0.2608678456115309,0.2485625815055208,-0.04732863812682098,-0.2605714383613531,0.7585393398881308,-0.2605714383613531
186,-0.26063291541651284,0.2492723764786149,-0.04804914893919232,-0.2610675277177563,0.7592584315081865,-0.26063291541651284
187,-0.26031119639225153,0.24945323893552285,-0.04853856427618197,-0.26079905970125594,0.7594448719532636,-0.26063643859825447
188,-0.2606131303754478,-0.005796549606564838,0.33385947716497455,-0.26024127172382805,0.24975872827617707,-0.26042720104963735
189,-0.2601944656266184,0.24964489764940723,-0.0490535873381468,-0.2601944656266113,0.7596398774600459,-0.26052577945329364
190,-0.2603071187004602,0.24983924853288286,-0.04928255361737399,-0.2603790472697938,0.7597288455842062,-0.2602351901311361
191,-0.2601423166132382,0.24985893843410167,-0.04942335984747359,-0.2602910342050677,0.7597089657949425,-0.26024146167445633
192,-0.26016366692850096,0.2498192682283502,-0.049514844974794414,-0.26012828219484163,0.7598186407046796,-0.26019905166216023
193,-0.2601705648530164,0.24984266753300588,-0.049576318719807944,-0.2601188903562388,0.7598423537711909,-0.2601447276046282
194,1.372811411320857,-1.9288042374983192,0.07002532034756825,-0.2601964021013998,0.24988738864935556,-0.2601684718511568
195,-0.26015813816592726,0.8807757001664989,-0.36503203920993244,-0.26015813816592015,0.7598418618340759,-0.26015813816592487
196,-0.29587041854085544,0.5768049462653053,-0.1009241550291442,-0.3276402949274342,0.7082446432658713,-0.31705033613190875
197,-0.3134639644723123,0.11424088699261148,0.23871895544102628,-0.32959450102252674,0.6904054989774977,-0.4313940664215963
198,-0.31038304314124093,0.16988785130625317,0.10882756794550374,-0.3031701811001142,0.7060105258382094,-0.31759590518236536
199,1.2161482895961495,0.11806053816128781,-1.0074329989911526,-0.3158056581910671,0.7041943418089431,-0.3158056581910671
200,-0.29686895632919175,-0.05838241096774155,0.4275775096550092,-0.29686895632919175,0.5628436087171735,-0.5105855362673779
201,-0.287392784418022,-0.385960822932514,0.46109371512843467,-0.2873927844180173,0.6449541897675601,-0.40426348550392294
202,-0.3397129593343872,0.06290493169757028,0.20049556205236385,-0.2799632777311558,0.6504121998640073,-0.30983811853276677
203,-0.32080324791212433,0.10908270865968817,0.12242079605753631,-0.27434303802557736,0.6991967520878859,-0.2898297746544311
204,-0.2783721730644923,0.08653564583526929,0.07920179347088663,-0.2947247783802567,0.7498041295934001,-0.28654847572237446
205,-0.27602450398368344,0.11302868469407912,0.054540791616247475,-0.28044131232312,0.7461839001860398,-0.2760245039836822
206,-0.26994650104804424,0.11472384575559857,0.04001770448030584,-0.2650434424234476,0.7512792636081258,-0.272398030360345
207,1.3652477632599158,0.10977522576631316,-1.1872252554599534,-0.2677321199120968,0.7522678800879135,-0.2677321199120968
208,-0.6188834643454632,-0.06077298808722631,0.5561461237706311,-0.26215529929518766,0.5794806181796872,-0.3810646876452779
209,1.1733877536157966,-0.1788937683059224,-0.557004915420368,-0.45959212955621354,0.5604078704437825,-0.5318598912951463
210,-0.30462758451839517,-0.16609875915593975,0.5372873174353288,-0.3046275845183999,0.5294885003543186,-0.552472804688127
211,-0.34955397248434866,-0.17895840852008504,0.36597564234982016,-0.2898018668305582,0.7301981331694378,-0.4093060781381344
212,-0.33726600061062584,0.055280159572788534,0.2000075014934879,-0.28073021369321793,0.6968679461187435,-0.33726600061062584
213,-0.300585067465569,0.06438879098203998,0.11444634866672487,-0.2743508572791882,0.7259734850810275,-0.28746796237237504
214,-0.2817266341858217,0.10831133469372389,0.06972925957124687,-0.2876404510738979,0.7412302742582284,-0.2817266341858229
215,-0.266811724273919,0.10785784487751116,0.04594863191895371,-0.2744526640670273,0.7493678058295501,-0.27445266406702257
216,-0.2656940586955514,0.11107824049895498,0.03303161789985509,-0.2646819172497601,0.7537998705815596,-0.26670620014134033
217,-0.26389707347968167,-0.017281122867665033,0.09190047575846805,-0.2642360741494656,0.7567809278598929,-0.2635580728099072
218,1.3707548853617162,-1.4292058000632508,-0.4301153572751488,-0.26223887780903965,0.7577715321900342,-0.26223193780966864
219,0.6801086777768776,0.7629866313528382,-1.585154287179293,2.180189260147344,0.7308257185067362,-0.2891742814932883
220,-1.383314070316949,0.1575919226599396,0.4072366362779327,2.1441941224259153,0.5185629778687826,-0.325169419214717
221,-1.1450342643934543,0.140629318021551,0.3481872417269898,1.9840924881276862,0.6164079313202535,-0.4852710535129508
222,-1.209776469050394,0.1214103077365607,0.22498276194757594,2.1569947364541804,0.6704879531550176,-0.33713096629213624
223,-1.6012877314517173,0.11125838200727856,0.15451211019396638,0.4602701774155378,0.7017852875512176,0.699819079015595
224,-0.30163734661229685,0.10712824046698444,0.11140699574293222,-0.29173624287562916,0.7208379293218883,-0.3016373466122957
225,-0.28812263217795814,-0.042085911243123775,0.15591175871110607,-0.2835798064301258,0.73301307425902,-0.28585121930404017
226,-0.27976412123040717,0.10939714923801169,0.06283755047251915,-0.27718659099456033,0.7415246438875158,-0.2789049444851249
227,-0.2730326814051516,0.10904600779211648,0.18572047984036644,-0.5447021853754705,0.7476489073122821,-0.36415717332643754
228,-0.26847213395335956,0.1124442515460835,0.03784017562199793,-0.26847213395335245,0.7515278660466436,-0.2684721339533572
229,1.0596940907235346,0.11755924967794584,-0.616158161041664,-0.26381266002645987,0.5217386454400241,-0.5764109194044877
230,-0.3510255988928641,-0.015588105644702921,0.28760165033130036,-0.2627608736016356,0.6248420384615372,-0.3510255988928617
231,1.3690691931510368,-0.12382225370065925,-0.8398883480139467,-0.423334946666003,0.5966650533340214,-0.423334946666003
232,-0.6781144548246729,0.04979763333014553,0.620017896165006,-0.30727364429924364,0.5273059504380484,-0.43088724780771887
233,-0.27869352159066335,-0.11453244793443496,0.3812436729620714,-0.48561054700651596,0.6378479657014111,-0.4166382052012345
234,1.410580378308688,-0.06248072634207702,-0.9639592782979278,-0.3818237615083575,0.6381762384916669,-0.3818237615083528
235,1.064884064501842,-0.5811271634205326,0.0731806463066853,-0.7275200753151978,0.29247992468481243,-0.7275200753151978
236,0.11735542669242231,-1.942678631163087,0.12487139072506181,3.1741412286780673,0.5413255949314504,-0.4076623330640885
